name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
morocco,2021-11-13,70.1,48.2,57.2,70.1,48.2,57.2,52.9,87.9,0.004,100,4.17,rain,0,0,18.3,9.2,29.3,1013.2,27.8,3,163.5,14,6,,2021-11-13T07:58:06,2021-11-13T18:24:50,0.3,"Rain, Partially cloudy",Clearing in the afternoon with morning rain.,rain,"60146099999,60120099999,60135099999,GMME"
morocco,2021-11-14,66.2,44.6,55.6,66.2,44.6,55.4,52.7,91.1,0.004,100,4.17,rain,0,0,14.1,8,279.1,1014.3,20.7,3.5,162.9,14,6,,2021-11-14T07:59:03,2021-11-14T18:24:12,0.33,"Rain, Partially cloudy",Clearing in the afternoon with morning rain.,rain,"60146099999,60120099999,60135099999,GMME"
morocco,2021-11-15,69.8,50,58.6,69.8,48.4,58.5,56.3,92.9,0.008,100,8.33,rain,0,0,16.8,6.9,233.5,1017.5,60.1,2.3,146.2,12.5,6,,2021-11-15T08:00:00,2021-11-15T18:23:36,0.36,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"60146099999,60120099999,60135099999,F3955,GMME"
morocco,2021-11-16,66.2,46.4,56.9,66.2,46.4,56.9,52.9,88.1,0.004,100,4.17,rain,0,0,14.1,6.9,340.7,1014.6,67.3,2.5,128.8,11.2,6,,2021-11-16T08:00:57,2021-11-16T18:23:02,0.4,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"60146099999,60120099999,60135099999,F3955,GMME"
morocco,2021-11-17,66.6,46,55.1,66.6,46,54.8,51.2,88.6,0.004,100,4.17,rain,0,0,16.1,9.2,7.2,1013,31.6,3,141.3,12.3,6,,2021-11-17T08:01:54,2021-11-17T18:22:29,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"60146099999,60120099999,60135099999,F3955,GMME"
morocco,2021-11-18,71.6,42.8,55.8,71.6,41.1,55.3,47.4,77.7,0.008,100,8.33,rain,0,0,13.6,9.2,84.1,1012.8,11.8,3.3,138.1,11.9,5,,2021-11-18T08:02:51,2021-11-18T18:21:58,0.47,Rain,Clear conditions throughout the day with rain clearing later.,rain,"60146099999,60120099999,60135099999,F3955,GMME"
morocco,2021-11-19,75.2,53.4,62.8,75.2,53.4,62.8,47.7,61.1,0.031,100,4.17,rain,0,0,16.3,10.2,195.4,1012.9,31.7,3.4,85.9,7.3,4,,2021-11-19T08:03:47,2021-11-19T18:21:28,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"60146099999,60120099999,60135099999,F3955,GMME"
morocco,2021-11-20,71.6,51.8,61.4,71.6,51.8,61.4,56.2,85.1,0.008,100,8.33,rain,0,0,23.5,10.3,232.7,1017.4,57.4,3.3,135.4,11.6,6,,2021-11-20T08:04:44,2021-11-20T18:21:01,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"60146099999,60120099999,60135099999,F3955,GMME"
morocco,2021-11-21,68,53.6,59.5,68,53.6,59.5,56,88.9,0.008,100,8.33,rain,0,0,12.8,6.9,212.2,1015.8,65.4,3.1,78.1,6.6,4,,2021-11-21T08:05:41,2021-11-21T18:20:35,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"60146099999,60120099999,60135099999,F3955,GMME"
morocco,2021-11-22,68.1,50.4,58.6,68.1,50.4,58.6,54.4,87.4,0.004,100,4.17,rain,0,0,16.3,8.1,242.7,1013.8,64.9,3.4,108.3,9.5,5,,2021-11-22T08:06:37,2021-11-22T18:20:11,0.6,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"60146099999,60120099999,60135099999,F3955,GMME"
morocco,2021-11-23,59,52.2,56.7,59,52.2,56.7,56,97.7,0.449,100,25,rain,0,0,14.3,8.1,215.2,1014.5,85.9,3.1,20.2,1.8,1,,2021-11-23T08:07:33,2021-11-23T18:19:49,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"60146099999,60120099999,60135099999,F3955,GMME"
morocco,2021-11-24,62.6,53.6,56.2,62.6,53.6,56.2,54.1,93.2,0.563,100,20.83,rain,0,0,22.8,15,226.6,1017.1,84.7,3.3,98.5,8.4,4,,2021-11-24T08:08:29,2021-11-24T18:19:29,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"60146099999,60120099999,60135099999,GMME"
morocco,2021-11-25,62.6,53.6,56.3,62.6,53.6,56.3,53.3,90.2,0.299,100,25,rain,0,0,25.9,17.2,230.2,1014.1,74.7,3.1,111.2,9.6,5,,2021-11-25T08:09:24,2021-11-25T18:19:10,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"60146099999,60120099999,60135099999,GMME"
morocco,2021-11-26,60.8,50,55.7,60.8,50,55.7,52.8,90.6,1.024,100,25,rain,0,0,18.1,13.9,227,1011.7,77.1,3,85.4,7.4,4,,2021-11-26T08:10:19,2021-11-26T18:18:54,0.74,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"60146099999,60120099999,60135099999,F3955,GMME"
morocco,2021-11-27,61,46.4,54.1,61,43.5,53.8,49.8,87.3,0.083,100,8.33,rain,0,0,16.3,9.2,237.9,1014.7,56.5,3.9,97.1,8.3,6,,2021-11-27T08:11:14,2021-11-27T18:18:39,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"60146099999,60120099999,60135099999,F3955,GMME"
morocco,2021-11-28,60.8,44.6,55.1,60.8,44.6,55,44.6,70,0.213,100,8.33,rain,0,0,19.7,12.8,4.7,1022,65.9,3.4,131,11.3,6,,2021-11-28T08:12:08,2021-11-28T18:18:26,0.8,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"60146099999,60120099999,60135099999,F3955,GMME"
morocco,2021-11-29,62.9,50,55.5,62.9,47.7,55.3,50.5,84,0.083,100,8.33,rain,0,0,15.4,8.7,219.5,1026.5,87.7,3,93.9,8.2,4,,2021-11-29T08:13:02,2021-11-29T18:18:15,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"60146099999,60120099999,60135099999,F3955,GMME"
morocco,2021-11-30,64.4,50,57.4,64.4,48.4,57.4,52.6,85.9,0.02,100,8.33,rain,0,0,114.1,8.1,77.2,1024.9,85.2,3.3,113.2,9.8,6,,2021-11-30T08:13:55,2021-11-30T18:18:06,0.87,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"60146099999,60120099999,60135099999,F3955,GMME"
morocco,2021-12-01,64.4,48.2,54.9,64.4,47.3,54.8,46.7,76.3,0,0,0,,0,0,12.1,5.8,84.1,1025.1,75.6,3.7,118,10.1,5,,2021-12-01T08:14:48,2021-12-01T18:17:59,0.9,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60146099999,60120099999,60135099999,F3955,GMME"
morocco,2021-12-02,60.8,48.2,54.1,60.8,45.6,53.8,50,86.3,1.039,100,16.67,rain,0,0,28.9,18.8,271,1019.1,72.9,2.9,46.1,3.9,3,,2021-12-02T08:15:40,2021-12-02T18:17:53,0.94,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"60146099999,60120099999,60135099999,GMME"
morocco,2021-12-03,62.6,44.6,51.3,62.6,42.1,50.9,45.9,84.3,0.008,100,8.33,rain,0,0,14.5,8.1,30.6,1023.5,21.8,4.1,142.6,12.4,6,,2021-12-03T08:16:31,2021-12-03T18:17:50,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"60146099999,60120099999,60135099999,GMME"
morocco,2021-12-04,62.7,42.5,51.4,62.7,42.1,51.2,46.1,84.7,0.008,100,8.33,rain,0,0,11.6,8.1,44.1,1026.3,1,4.2,139.7,12.1,6,,2021-12-04T08:17:22,2021-12-04T18:17:49,0,Rain,Clear conditions throughout the day with morning rain.,rain,"60146099999,60120099999,60135099999,F3955,GMME"
morocco,2021-12-05,64.4,44.6,53.7,64.4,44.6,53.2,50.1,88.7,0.004,100,4.17,rain,0,0,18.1,6.9,252.9,1027.2,45.9,5,99.3,8.4,5,,2021-12-05T08:18:11,2021-12-05T18:17:49,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"60146099999,60120099999,60135099999,F3955,GMME"
morocco,2021-12-06,64.4,42.8,52.3,64.4,40.7,51.9,47,84.6,0.004,100,4.17,rain,0,0,14.3,11.4,73.1,1027.1,40.3,4.1,131,11.2,5,,2021-12-06T08:19:00,2021-12-06T18:17:51,0.07,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"60146099999,60120099999,60135099999,F3955,GMME"
morocco,2021-12-07,62.6,37.4,50,62.6,35,49.6,46.4,88.9,0.016,100,8.33,rain,0,0,11.2,6.5,317,1023.8,11.1,3.6,134.5,11.5,5,,2021-12-07T08:19:48,2021-12-07T18:17:55,0.11,Rain,Clear conditions throughout the day with rain in the morning and afternoon.,rain,"60146099999,60120099999,60135099999,F3955,GMME"
morocco,2021-12-08,64.4,48.2,54.6,64.4,45,53.7,52.4,93,0.032,100,8.33,rain,0,0,21.3,12.8,229.8,1024.1,54.7,3,87,7.6,4,,2021-12-08T08:20:36,2021-12-08T18:18:02,0.14,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"60146099999,60120099999,60135099999,F3955,GMME"
morocco,2021-12-09,63.7,46.1,53,63.7,44.9,52.9,49,88,0.004,100,4.17,rain,0,0,19.5,10.3,51.8,1027.1,38.3,3.5,106.8,9.2,5,,2021-12-09T08:21:22,2021-12-09T18:18:09,0.17,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"60146099999,60120099999,60135099999,F3955,GMME"
morocco,2021-12-10,62.6,46.4,53.6,62.6,45.2,53.5,50.1,89.1,0,0,0,,0,0,14.1,8.1,105.6,1026.4,66.5,3.9,65.9,5.7,3,,2021-12-10T08:22:07,2021-12-10T18:18:19,0.21,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60146099999,60120099999,60135099999,F3955,GMME"
morocco,2021-12-11,64.7,50,56.7,64.7,49.3,56.7,51.9,84.7,0,0,0,,0,0,14.5,10.3,48.9,1022.5,60.7,3.8,128.9,11.2,5,,2021-12-11T08:22:51,2021-12-11T18:18:31,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60146099999,60120099999,60135099999,F3955,GMME"
morocco,2021-12-12,64.5,44.3,53.4,64.5,42.9,53.3,51,92.2,0.004,100,4.17,rain,0,0,10.1,6.7,307.2,1019.7,11.2,3.7,131.5,11.5,5,,2021-12-12T08:23:34,2021-12-12T18:18:44,0.27,Rain,Clear conditions throughout the day with morning rain.,rain,"60146099999,60120099999,60135099999,F3955,GMME"
morocco,2021-12-13,66.2,42.8,53.9,66.2,42.8,53.7,51.7,92.9,0.004,100,4.17,rain,0,0,11,5.8,306.5,1020.4,47.4,3,125,10.7,5,,2021-12-13T08:24:16,2021-12-13T18:19:00,0.31,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"60146099999,60120099999,60135099999,F3955,GMME"
morocco,2021-12-14,66.2,44.6,54.7,66.2,44.6,54.6,52.2,92.3,0.004,100,4.17,rain,0,0,12.5,9.2,103.8,1018.8,49.7,2.6,112.8,9.6,5,,2021-12-14T08:24:56,2021-12-14T18:19:17,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"60146099999,60120099999,60135099999,F3955,GMME"
morocco,2021-12-15,64.4,42.6,52,64.4,42.6,51.9,48.9,90.3,0.004,100,4.17,rain,0,0,10.7,5.8,328.3,1016.1,23.3,2.8,113.1,9.5,5,,2021-12-15T08:25:36,2021-12-15T18:19:36,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"60146099999,60120099999,60135099999,F3955,GMME"
morocco,2021-12-16,66.2,46.4,54.9,66.2,44.5,54.7,52.2,91.4,0,0,0,,0,0,11.9,8.1,185.9,1016.2,56,2.9,61.3,5.3,4,,2021-12-16T08:26:14,2021-12-16T18:19:56,0.41,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60146099999,60120099999,60135099999,F3955,GMME"
morocco,2021-12-17,64.4,42.8,51.8,64.4,40,51.4,48.2,88.9,0.004,100,4.17,rain,0,0,9.6,4.7,329.2,1019.2,31.1,3.1,121.7,10.5,5,,2021-12-17T08:26:51,2021-12-17T18:20:19,0.44,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"60146099999,60120099999,60135099999,F3955,GMME"
morocco,2021-12-18,71.4,39.2,52.7,71.4,39.2,52.6,44.2,76.8,0,0,0,,0,0,14.3,9.2,72.8,1018.8,3.6,4.3,133.9,11.4,6,,2021-12-18T08:27:26,2021-12-18T18:20:43,0.48,Clear,Clear conditions throughout the day.,clear-day,"60146099999,60120099999,60135099999,F3955,GMME"
morocco,2021-12-19,78.8,46.4,58.3,78.8,45.2,57.9,41.2,55.8,0,0,0,,0,0,17.2,6.9,171.6,1016.8,27.4,4.6,88.1,7.7,4,,2021-12-19T08:28:00,2021-12-19T18:21:09,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60146099999,60120099999,60135099999,F3955,GMME"
morocco,2021-12-20,78.8,51.7,61.4,78.8,51.7,61.4,46.4,61.3,0,0,0,,0,0,16.1,11.4,159.5,1019.1,20.1,4.2,128.3,11.1,5,,2021-12-20T08:28:32,2021-12-20T18:21:36,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60146099999,60120099999,60135099999,GMME"
morocco,2021-12-21,78.8,57,64.7,78.8,57,64.7,50.3,61.9,0.044,100,8.33,rain,0,0,21.9,17,195.5,1017.7,76.6,3.6,110.5,9.5,5,,2021-12-21T08:29:03,2021-12-21T18:22:05,0.58,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"60146099999,60120099999,60135099999,GMME"
morocco,2021-12-22,62.6,58.7,60.6,62.6,58.7,60.6,58.9,94.3,0.256,100,25,rain,0,0,25.3,14.6,188.6,1019.2,89,3.3,49.6,4.2,2,,2021-12-22T08:29:33,2021-12-22T18:22:36,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"60146099999,60120099999,60135099999,GMME"
morocco,2021-12-23,68,55.2,60.4,68,55.2,60.4,58.5,93.8,0.004,100,4.17,rain,0,0,18.1,11.4,238.5,1018.8,80.9,3.1,126.6,11,5,,2021-12-23T08:30:01,2021-12-23T18:23:08,0.65,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"60146099999,60120099999,60135099999,GMME"
morocco,2021-12-24,66.3,51.8,57.9,66.3,51.8,57.9,55.2,91.4,0.004,100,4.17,rain,0,0,23.9,13.3,231.5,1015.7,71.5,2.2,101.8,8.7,4,,2021-12-24T08:30:27,2021-12-24T18:23:42,0.68,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"60146099999,60120099999,60135099999,GMME"
morocco,2021-12-25,62.6,57.2,60.5,62.6,57.2,60.5,58,91.9,0.409,100,16.67,rain,0,0,36.9,22.6,228.8,1012.9,86.3,3.4,39.7,3.6,2,,2021-12-25T08:30:52,2021-12-25T18:24:17,0.71,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"60146099999,60120099999,60135099999,GMME"
morocco,2021-12-26,66.5,53.6,60,66.5,53.6,60,57.8,92.9,0.016,100,8.33,rain,0,0,19.9,10.3,231.2,1017.8,66.9,3.1,99.9,8.6,4,,2021-12-26T08:31:15,2021-12-26T18:24:54,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"60146099999,60120099999,60135099999,GMME"
morocco,2021-12-27,64.6,53.6,61.6,64.6,53.6,61.6,59.9,94.4,0,0,0,,0,0,10.3,7,216.1,1021.5,87.3,2.7,83.6,7.1,3,,2021-12-27T08:31:37,2021-12-27T18:25:32,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60146099999,60120099999,60135099999,GMME"
morocco,2021-12-28,64.4,51.8,59.9,64.4,51.8,59.9,58.3,94.7,0,0,0,,0,0,14.3,9.2,97.3,1024.5,68.4,3.2,117.5,10.1,5,,2021-12-28T08:31:57,2021-12-28T18:26:11,0.82,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60146099999,60120099999,60135099999,GMME"
morocco,2021-12-29,64.4,48.2,55.5,64.4,48.2,55.5,53.9,94.7,0,0,0,,0,0,12.5,9.2,80.8,1023.2,35.6,3.2,119.9,10.2,5,,2021-12-29T08:32:15,2021-12-29T18:26:52,0.85,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"60146099999,60120099999,60135099999,F3955,GMME"
morocco,2021-12-30,75.2,44.6,58.2,75.2,44.6,57.9,50.7,80.4,0.012,100,12.5,rain,0,0,11.9,8.1,152,1021.6,6.6,3.7,141,12.1,6,,2021-12-30T08:32:31,2021-12-30T18:27:34,0.89,Rain,Clear conditions throughout the day with rain clearing later.,rain,"60146099999,60120099999,60135099999,F3955,GMME"
morocco,2021-12-31,73.4,49.5,58.1,73.4,49.3,58.1,51.1,80.1,0,0,0,,0,0,12.1,8.1,9.1,1022.4,0.2,4.3,140.4,12.2,6,,2021-12-31T08:32:46,2021-12-31T18:28:17,0.92,Clear,Clear conditions throughout the day.,clear-day,"60146099999,60120099999,60135099999,GMME"
